#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
         390       1.254060e-02       4.358862e-03       8.512761e-03       1.103763e-01       2.942587e-02       5.850146e-02
         400       1.828347e-02       3.300931e-03       1.027836e-02       1.175667e-01       2.868346e-02       5.996746e-02
         410       2.241210e-02       3.398591e-03       1.293018e-02       1.478377e-01       2.784359e-02       6.013983e-02
         420       2.535185e-02       2.050008e-03       1.302888e-02       1.926397e-01       3.069701e-02       5.952091e-02
         430       2.275628e-02       4.059801e-03       1.248631e-02       2.322526e-01       2.431108e-02       6.041132e-02
         440       2.413100e-02       4.171154e-03       1.278494e-02       2.512178e-01       2.112620e-02       6.148899e-02
         450       2.490921e-02       3.732037e-03       1.130289e-02       2.584551e-01       1.788331e-02       5.552825e-02
         460       1.936618e-02       3.896765e-03       1.030836e-02       1.384442e-01       1.891556e-02       5.324335e-02
         470       2.423579e-02       3.399298e-03       1.144448e-02       1.140709e-01       2.814788e-02       5.424647e-02
         480       2.055625e-02       2.485294e-03       1.017388e-02       9.923009e-02       2.152396e-02       5.670182e-02
         490       1.997736e-02       1.783870e-03       1.099955e-02       1.309642e-01       2.683207e-02       5.545974e-02
         500       1.901458e-02       1.836158e-03       1.009349e-02       1.426374e-01       2.416682e-02       5.763539e-02
         510       1.276518e-02       3.509866e-03       7.459741e-03       1.399244e-01       2.681441e-02       6.154572e-02
         520       2.614540e-02       3.888074e-03       1.211275e-02       1.103280e-01       2.551972e-02       5.670911e-02
         530       3.189183e-02       1.140676e-03       1.611871e-02       9.548115e-02       2.732920e-02       5.559349e-02
         540       3.386769e-02       2.264706e-03       1.629603e-02       1.141498e-01       2.930192e-02       5.836783e-02
         550       4.085818e-02       3.249521e-03       2.092221e-02       1.125594e-01       1.494266e-02       5.945603e-02
         560       3.353709e-02       1.720725e-03       1.891360e-02       1.137595e-01       3.294534e-02       5.876185e-02
         570       3.302054e-02       2.666583e-03       1.707256e-02       1.265631e-01       2.696567e-02       6.009389e-02
         580       3.572638e-02       4.283340e-03       1.983656e-02       1.313792e-01       1.705932e-02       5.731342e-02
         590       2.953650e-02       3.412423e-03       1.667033e-02       1.433347e-01       1.814044e-02       5.497636e-02
         600       2.609763e-02       3.165709e-03       1.538363e-02       1.250310e-01       1.871048e-02       5.316506e-02
         610       2.973854e-02       3.312594e-03       1.557196e-02       1.657685e-01       2.245657e-02       5.458516e-02
         620       2.435162e-02       3.817510e-03       1.368435e-02       1.580588e-01       2.326909e-02       5.887322e-02
         630       2.258374e-02       3.043513e-03       1.182885e-02       1.709963e-01       1.986221e-02       6.101261e-02
         640       2.790235e-02       2.758052e-03       1.454937e-02       1.401155e-01       2.665592e-02       5.571459e-02
         650       3.745621e-02       1.357150e-03       1.991500e-02       1.170467e-01       2.210332e-02       5.717386e-02
         660       2.243428e-02       4.410333e-03       1.262415e-02       1.165736e-01       1.937511e-02       6.360596e-02
         670       1.152849e-02       3.391517e-03       6.485433e-03       1.864811e-01       2.425943e-02       6.814690e-02
         680       1.183987e-02       1.714998e-03       5.777766e-03       2.178033e-01       2.433361e-02       6.761990e-02
         690       1.045134e-02       1.518243e-03       5.651641e-03       2.073756e-01       2.823803e-02       6.863563e-02
         700       1.347591e-02       2.305569e-03       7.803534e-03       1.103229e-01       2.315376e-02       5.574702e-02
         710       1.744491e-02       3.336563e-03       9.065517e-03       1.249450e-01       2.900511e-02       5.596467e-02
         720       3.237479e-02       1.773157e-03       1.432318e-02       1.642314e-01       2.090295e-02       6.126849e-02
         730       4.081021e-02       3.785804e-03       1.842857e-02       1.264984e-01       2.974741e-02       5.788442e-02
         740       4.827669e-02       2.715411e-03       2.167079e-02       1.108151e-01       1.928395e-02       5.156708e-02
         750       4.002715e-02       3.815876e-03       1.925983e-02       9.289256e-02       2.980473e-02       5.423069e-02
         760       2.404004e-02       3.535977e-03       1.195266e-02       1.068910e-01       2.887221e-02       5.853721e-02
         770       2.274615e-02       2.170700e-03       1.164159e-02       1.167867e-01       2.699044e-02       6.064744e-02
         780       2.511958e-02       2.974764e-03       1.321101e-02       1.191585e-01       2.420905e-02       5.672296e-02
         790       2.262960e-02       3.765878e-03       1.239265e-02       9.972607e-02       2.771585e-02       5.752430e-02
         800       1.803133e-02       4.096108e-03       1.003446e-02       1.071154e-01       2.425906e-02       5.808818e-02
         810       1.653923e-02       1.751885e-03       8.609262e-03       1.134283e-01       2.617022e-02       5.930385e-02
         820       1.265429e-02       3.400591e-03       7.600244e-03       1.620314e-01       2.999575e-02       6.030704e-02
         830       1.214024e-02       1.211987e-03       7.309941e-03       1.523247e-01       3.027565e-02       6.237664e-02
         840       1.017703e-02       3.755271e-03       7.255981e-03       1.383719e-01       2.136746e-02       6.051040e-02
         850       1.869561e-02       3.200115e-03       8.952110e-03       1.345699e-01       1.551471e-02       5.995045e-02
         860       2.518300e-02       1.162021e-03       1.262808e-02       1.795942e-01       2.132604e-02       5.907903e-02
         870       2.465408e-02       2.688875e-03       1.280420e-02       2.056477e-01       2.411885e-02       6.080552e-02
         880       2.382535e-02       2.380550e-03       1.205613e-02       1.744537e-01       2.485081e-02       5.828079e-02
         890       1.677465e-02       2.528876e-03       8.317365e-03       1.294848e-01       2.511988e-02       5.801592e-02
         900       4.650314e-03       1.378158e-03       3.017075e-03       1.153961e-01       2.962753e-02       5.787707e-02
         910       1.139134e-02       2.237546e-03       6.309306e-03       9.313273e-02       2.327176e-02       5.153363e-02
         920       1.782565e-02       2.477088e-03       9.769580e-03       7.727527e-02       1.538738e-02       4.822620e-02
         930       2.701187e-02       3.380627e-03       1.505717e-02       9.629642e-02       2.225763e-02       5.158954e-02
         940       3.438517e-02       5.224059e-03       1.839766e-02       1.137517e-01       2.229121e-02       5.622016e-02
         950       3.910469e-02       5.010506e-03       1.968236e-02       1.220211e-01       2.274787e-02       5.570220e-02
         960       3.378803e-02       3.891033e-03       1.723826e-02       1.039206e-01       2.013533e-02       5.160890e-02
         970       2.778664e-02       8.318599e-04       1.370499e-02       8.894163e-02       2.197564e-02       4.919669e-02
         980       2.346663e-02       2.323854e-03       1.291766e-02       1.044977e-01       2.224237e-02       4.913204e-02
         990       2.222194e-02       1.708386e-03       1.130670e-02       1.071527e-01       2.175490e-02       5.366880e-02
        1000       1.577226e-02       1.763853e-03       9.150725e-03       1.421042e-01       1.727126e-02       5.653142e-02
