#step enthalpy vol
48000 -6779.3440196159926927 1257.6820264012469579
49000 -6805.3180312192998827 1259.5282949981669844
50000 -6795.9814447493217813 1251.4516814530793454
51000 -6814.7148862803223892 1247.8278607076968001
52000 -6802.3055435499081796 1192.3007130417249755
53000 -6798.444454868826142 1234.0895550364646169
54000 -6796.1144450740885077 1276.1617718733300535
55000 -6789.4439595223502693 1231.7469132736118809
56000 -6791.0212348203394868 1204.0401155478123201
57000 -6793.3602958770570694 1197.7735257921394805
58000 -6794.0450328177594201 1241.6299414415718729
59000 -6795.6848571823138627 1307.6041090738997354
60000 -6800.9006250219772483 1215.3874766750598155
61000 -6792.8416241956447266 1246.7980259651353663
62000 -6807.0707770604531106 1271.9573988934118915
63000 -6797.7040064496413834 1254.1646098473574966
64000 -6806.9338334064559604 1296.8360248318415415
65000 -6798.515965046311976 1234.721308089183367
66000 -6776.3874403062300189 1179.423010251984806
67000 -6768.4223154062656249 1196.1686202647842947
68000 -6782.515637165737644 1213.6479931495011897
69000 -6790.1852769353390613 1227.4297020554515711
70000 -6788.0650129647428912 1210.7713476326453019
71000 -6795.4837886294126292 1244.5899521821011149
72000 -6793.1646154964264497 1260.9906717009578188
73000 -6791.2633257518764367 1259.2630042409462021
74000 -6795.2110530111376647 1283.8766706676194644
75000 -6789.4744259126464385 1277.8703181748301176
76000 -6797.3410014659784792 1247.6664931308857831
77000 -6796.9227071187060574 1213.5382900096294634
78000 -6797.4420388982352961 1314.4677736342125627
79000 -6804.1698719952428291 1237.4332225554135221
80000 -6791.2544659800387308 1238.5478577274016061
81000 -6784.0682672931407069 1249.1088990854191252
82000 -6801.7448653009214468 1273.2686998134379337
83000 -6796.7599597808666658 1247.0467083356311377
84000 -6798.3976895017467541 1235.2113882209416715
85000 -6800.7713448072381652 1197.9428364546888588
86000 -6785.9574410810719201 1240.6342699795368389
87000 -6791.1359155981681397 1227.7581143692809746
88000 -6796.7657678122131983 1243.6359195286379418
89000 -6802.3182219451782657 1250.978061874220657
90000 -6803.3560674185473545 1229.9887664762563873
91000 -6776.9177727906817381 1182.7426526958636259
92000 -6794.9781358309546704 1220.6451840376084874
93000 -6802.7558412928783582 1245.8614909729606097
94000 -6800.2393548112468125 1245.8966312481927616
95000 -6798.2840520079134876 1238.5942890790092861
96000 -6809.5826961956681771 1286.2047882822175779
97000 -6778.8183206544981658 1222.1978961106171937
98000 -6795.3136166613494424 1259.2873456957263443
99000 -6787.6505147145171577 1199.8778643207174355
100000 -6792.9049167029970704 1255.4429681686426648
101000 -6779.5020396733843882 1202.6975750404337759
102000 -6796.5693874030366715 1243.3941728673166836
103000 -6806.6587667979756588 1288.301278946530374
104000 -6794.7596170124097625 1234.8043687698170743
105000 -6796.9153477660147473 1227.8305695005969937
106000 -6792.290104626142238 1272.8925630090268442
107000 -6811.2425545146061268 1276.7420351234075042
108000 -6793.5082785524164137 1269.9973760946468246
109000 -6805.9724124883550758 1232.2123161905365123
110000 -6796.508128020021104 1253.0700215632116397
111000 -6798.0694283230404835 1278.0936913287987409
112000 -6781.2932724180427613 1182.1099904549926123
113000 -6811.8680161154770758 1246.3391730346438635
114000 -6805.5408451609500844 1244.7237199632052125
115000 -6786.7774971029448352 1280.3873465905944613
116000 -6785.7786245498273274 1224.9296058225513661
117000 -6780.5015881916961007 1184.4510392355241493
118000 -6785.4156621392194211 1275.9362023282214977
119000 -6790.6898509184784416 1313.9562259489580356
120000 -6794.8250982812669463 1295.7918311372459357
121000 -6780.9827661429935688 1172.2475596943554592
122000 -6803.1959263678181742 1258.9607954710563718
123000 -6799.5547948734829333 1235.2367707669200172
124000 -6792.2130268441505905 1204.3528304655485499
125000 -6812.091306311948756 1305.956858386982276
126000 -6803.1762438900477719 1225.8572585796030125
127000 -6804.1170817479296602 1248.7714331068384581
128000 -6790.6790109913235938 1212.817597277213963
129000 -6801.9714859244713807 1346.1862318145451809
130000 -6794.1627649602851307 1253.7341809212607586
131000 -6792.497411210086284 1250.7048881250464092
132000 -6812.3677946456746213 1275.5944063608026227
133000 -6779.0601385466025022 1286.6509950312761248
134000 -6782.8399458446010613 1215.2116765590242267
135000 -6787.5209356789446247 1242.5783048552939363
136000 -6792.7773212467627673 1260.975361066393134
137000 -6786.2050273493659915 1224.6666486720960165
138000 -6793.2828291883388374 1223.6888362041481741
139000 -6785.6558583913729308 1220.5288719822565326
140000 -6768.8653386220303219 1184.2017925438472048
141000 -6783.6922596018475815 1243.4937311434755429
142000 -6797.0314660064859709 1238.5592806716749692
143000 -6796.6060046330348996 1252.0922844559597706
