#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
         580       8.044324e-01       1.501070e-02       4.508068e-01       2.560734e+00       2.001674e-01       6.057890e-01
         590       7.153253e-01       1.784259e-02       4.080630e-01       1.323008e+00       2.097575e-01       5.463652e-01
         600       6.786717e-01       2.332978e-02       3.886963e-01       9.996818e-01       1.747721e-01       4.812355e-01
         610       6.732287e-01       2.424671e-02       3.820264e-01       9.223510e-01       1.590920e-01       4.983216e-01
         620       6.732110e-01       1.934722e-02       3.831781e-01       1.122286e+00       1.621551e-01       5.286234e-01
         630       7.032858e-01       2.196830e-02       3.916188e-01       1.391906e+00       1.673761e-01       5.029875e-01
         640       7.132337e-01       1.503668e-02       4.051073e-01       1.047035e+00       2.115315e-01       5.150408e-01
         650       8.256002e-01       1.682418e-02       4.579685e-01       1.458213e+00       2.115553e-01       6.376788e-01
         660       8.369245e-01       2.167988e-02       4.805072e-01       1.760594e+00       2.321667e-01       6.379649e-01
         670       8.740075e-01       2.644728e-02       4.809802e-01       1.245406e+00       1.568710e-01       5.935534e-01
         680       9.172406e-01       2.275123e-02       5.004626e-01       1.187758e+00       1.883327e-01       5.838805e-01
         690       9.009733e-01       3.002921e-02       5.116205e-01       1.342690e+00       2.142555e-01       5.717357e-01
         700       8.749238e-01       5.518383e-02       4.993737e-01       1.524526e+00       1.647721e-01       5.701647e-01
         710       8.379936e-01       5.066205e-02       4.697187e-01       1.668699e+00       2.113711e-01       5.629485e-01
         720       7.656151e-01       4.483707e-02       4.345801e-01       1.742225e+00       2.491183e-01       6.214731e-01
         730       7.626003e-01       2.081840e-02       4.276175e-01       1.182936e+00       1.671786e-01       5.554159e-01
         740       7.300467e-01       4.524033e-02       4.072806e-01       1.008472e+00       2.357441e-01       4.910104e-01
         750       7.297620e-01       1.807398e-02       3.933484e-01       1.443367e+00       2.551121e-01       4.753954e-01
         760       7.311495e-01       2.976507e-02       3.889659e-01       1.155580e+00       1.214795e-01       4.831403e-01
         770       7.777853e-01       4.105081e-02       4.236742e-01       1.107643e+00       2.069623e-01       5.149427e-01
         780       8.098636e-01       3.594247e-02       4.596003e-01       1.251686e+00       2.122329e-01       5.682368e-01
         790       8.859525e-01       3.185724e-02       4.989458e-01       1.119108e+00       2.145792e-01       5.772160e-01
         800       8.841969e-01       1.720679e-02       4.940542e-01       9.524493e-01       2.012646e-01       5.416589e-01
         810       8.593971e-01       2.832909e-02       4.885191e-01       1.546911e+00       2.402229e-01       5.382596e-01
         820       8.937671e-01       2.914608e-02       4.982640e-01       1.396318e+00       2.289839e-01       5.159813e-01
         830       9.279699e-01       3.192681e-02       4.979256e-01       1.073494e+00       2.855840e-01       5.333182e-01
         840       9.249729e-01       1.699364e-02       5.006538e-01       9.753631e-01       2.082831e-01       5.261976e-01
         850       9.587855e-01       3.848163e-02       5.349310e-01       1.004632e+00       2.094737e-01       5.453573e-01
         860       1.009321e+00       4.859363e-02       5.527190e-01       1.317096e+00       1.094864e-01       5.632208e-01
         870       9.799375e-01       1.493560e-02       5.285817e-01       1.594069e+00       1.746739e-01       5.431964e-01
         880       9.096752e-01       4.311122e-02       4.917984e-01       1.053505e+00       1.627375e-01       5.258506e-01
         890       8.235145e-01       5.023063e-02       4.558864e-01       1.132443e+00       1.968490e-01       5.242129e-01
         900       8.371719e-01       4.729856e-02       4.685611e-01       1.152480e+00       1.929006e-01       5.208652e-01
         910       8.793855e-01       3.291207e-02       4.990607e-01       1.512020e+00       1.708874e-01       5.398145e-01
         920       8.397017e-01       1.783292e-02       4.763695e-01       1.318161e+00       2.175727e-01       5.142928e-01
         930       7.980897e-01       1.190347e-02       4.466779e-01       9.834702e-01       1.743265e-01       4.855018e-01
         940       8.768932e-01       8.366239e-03       4.923917e-01       1.220771e+00       2.391961e-01       5.498993e-01
         950       9.006135e-01       8.744079e-03       5.031607e-01       1.973285e+00       2.088991e-01       5.886928e-01
         960       8.353512e-01       9.250639e-03       4.698561e-01       1.112069e+00       2.156425e-01       5.644881e-01
         970       7.623396e-01       1.316976e-02       4.339713e-01       1.333985e+00       2.248725e-01       5.909732e-01
         980       7.760629e-01       1.849175e-02       4.437540e-01       1.034076e+00       1.824352e-01       5.208331e-01
         990       8.266255e-01       2.081773e-02       4.617452e-01       1.338385e+00       1.445020e-01       5.470655e-01
        1000       8.215318e-01       2.029632e-02       4.643704e-01       1.334908e+00       2.498364e-01       5.457924e-01
