#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
         320       2.570526e-02       8.945087e-04       1.164470e-02       8.669811e-02       2.418298e-02       4.862456e-02
         330       2.353015e-02       2.466202e-03       9.883821e-03       9.228051e-02       1.783262e-02       5.188519e-02
         340       2.102974e-02       2.519049e-03       9.316177e-03       1.518783e-01       3.047962e-02       5.794736e-02
         350       2.424052e-02       4.022699e-03       1.023972e-02       1.493469e-01       2.354051e-02       5.809471e-02
         360       1.597101e-02       4.408148e-03       8.296544e-03       1.188006e-01       3.000263e-02       5.662216e-02
         370       1.786091e-02       4.656845e-03       9.794960e-03       1.017620e-01       2.273451e-02       5.665322e-02
         380       1.818835e-02       3.589989e-03       1.085370e-02       1.224136e-01       2.689771e-02       5.854084e-02
         390       1.718591e-02       5.879370e-03       1.093174e-02       1.825128e-01       2.608279e-02       6.264088e-02
         400       1.395669e-02       3.437145e-03       8.950211e-03       2.215690e-01       2.597516e-02       6.323072e-02
         410       1.977711e-02       7.597901e-04       1.097367e-02       1.550974e-01       2.291883e-02       6.377602e-02
         420       2.870012e-02       1.843344e-03       1.466780e-02       1.292760e-01       2.868201e-02       6.395913e-02
         430       4.455134e-02       2.611073e-03       2.330582e-02       3.509284e-01       3.357423e-02       8.102440e-02
         440       4.441283e-02       1.982508e-03       2.340002e-02       3.971350e-01       1.536068e-02       8.525600e-02
         450       4.219391e-02       4.215509e-03       2.145943e-02       2.157623e-01       2.979355e-02       7.590946e-02
         460       4.146287e-02       5.237279e-03       2.304377e-02       2.330118e-01       3.592835e-02       7.661128e-02
         470       3.144142e-02       3.619099e-03       1.752518e-02       1.443178e-01       2.702087e-02       6.724106e-02
         480       2.451387e-02       2.085257e-03       1.300839e-02       1.198350e-01       2.958775e-02       6.203783e-02
         490       2.652373e-02       3.239436e-03       1.418905e-02       9.789345e-02       1.916737e-02       5.776087e-02
         500       2.529346e-02       4.311205e-03       1.398977e-02       1.099539e-01       2.217962e-02       5.748287e-02
         510       2.445254e-02       3.123960e-03       1.336026e-02       1.712153e-01       2.907631e-02       6.438536e-02
         520       2.189152e-02       2.257325e-03       1.212106e-02       1.938543e-01       2.667379e-02       7.188697e-02
         530       1.020062e-02       4.154929e-03       7.118815e-03       1.628273e-01       1.742147e-02       6.595424e-02
         540       1.624443e-02       4.289722e-03       8.994702e-03       8.865292e-02       2.386299e-02       5.591350e-02
         550       1.252176e-02       4.180326e-03       6.582937e-03       1.444172e-01       2.572972e-02       5.323272e-02
         560       1.186016e-02       2.522766e-03       7.201959e-03       1.465874e-01       1.462650e-02       5.887906e-02
         570       2.204510e-02       2.201398e-03       1.041097e-02       1.702442e-01       2.759290e-02       5.792003e-02
         580       2.427584e-02       3.489160e-03       1.203570e-02       1.124832e-01       2.778046e-02       5.151180e-02
         590       1.972930e-02       8.677185e-04       1.067982e-02       1.049464e-01       2.767523e-02       5.147586e-02
         600       1.825099e-02       3.145372e-03       1.026869e-02       9.801846e-02       2.425289e-02       5.234691e-02
         610       1.986669e-02       1.704969e-03       1.061829e-02       1.040654e-01       2.604574e-02       5.636457e-02
         620       1.983297e-02       2.274096e-03       1.052155e-02       1.143317e-01       1.927720e-02       6.015724e-02
         630       2.463795e-02       1.735349e-03       1.274214e-02       1.090113e-01       2.944683e-02       5.712156e-02
         640       2.799195e-02       1.714654e-03       1.576452e-02       1.106948e-01       2.171453e-02       5.589658e-02
         650       2.123514e-02       3.197095e-03       1.232171e-02       1.309060e-01       2.128658e-02       6.211337e-02
         660       1.932419e-02       1.973308e-03       1.119486e-02       1.260363e-01       2.155978e-02       5.406401e-02
         670       2.564060e-02       2.527491e-03       1.354441e-02       1.002421e-01       2.773469e-02       5.103458e-02
         680       3.015644e-02       3.584390e-03       1.640057e-02       8.824611e-02       1.866709e-02       4.957515e-02
         690       2.757913e-02       2.024844e-03       1.537644e-02       9.910514e-02       2.316775e-02       5.328525e-02
         700       2.440480e-02       1.863418e-03       1.386048e-02       1.073912e-01       1.981585e-02       5.646338e-02
         710       2.442505e-02       2.536836e-03       1.245573e-02       1.120327e-01       2.941168e-02       5.848565e-02
         720       2.736489e-02       3.403374e-03       1.332371e-02       1.167209e-01       2.069729e-02       5.948120e-02
         730       1.850424e-02       2.644039e-03       9.725241e-03       1.117571e-01       2.238095e-02       5.740969e-02
         740       1.739246e-02       2.204121e-03       9.440210e-03       1.075656e-01       3.110910e-02       5.614830e-02
         750       1.639995e-02       2.270778e-03       9.305441e-03       1.103928e-01       2.809161e-02       5.768167e-02
         760       1.718503e-02       2.118397e-03       8.945463e-03       9.966658e-02       2.160664e-02       5.652472e-02
         770       1.508008e-02       1.726945e-03       8.920967e-03       9.313398e-02       2.574397e-02       5.477232e-02
         780       1.567172e-02       2.697945e-03       9.155033e-03       8.212145e-02       2.283875e-02       4.932416e-02
         790       1.833722e-02       2.873982e-03       9.704179e-03       9.657446e-02       1.458943e-02       5.063858e-02
         800       1.608626e-02       2.703341e-03       8.316295e-03       1.200363e-01       1.598811e-02       5.499194e-02
         810       1.122811e-02       2.515102e-03       6.043155e-03       1.346995e-01       2.459369e-02       5.658542e-02
         820       2.341078e-02       2.351739e-03       1.129526e-02       2.134098e-01       2.303557e-02       6.594414e-02
         830       1.779661e-02       1.253930e-03       9.017965e-03       2.096046e-01       1.837834e-02       6.022810e-02
         840       1.480416e-02       1.852318e-03       7.814664e-03       1.760182e-01       1.801987e-02       5.377187e-02
         850       1.202771e-02       1.646304e-03       6.478492e-03       1.291728e-01       1.700160e-02       5.306470e-02
         860       1.244538e-02       1.873026e-03       6.974725e-03       9.908654e-02       1.832579e-02       5.288263e-02
         870       9.497441e-03       1.759572e-03       5.755708e-03       1.261685e-01       2.363353e-02       5.205987e-02
         880       1.048775e-02       2.848373e-03       6.852436e-03       1.192470e-01       2.376114e-02       5.442026e-02
         890       1.409574e-02       3.676983e-03       8.160279e-03       1.260195e-01       2.499201e-02       5.675279e-02
         900       1.891576e-02       4.338266e-03       1.135703e-02       1.285806e-01       3.154959e-02       5.843180e-02
         910       2.594778e-02       4.702376e-03       1.430534e-02       1.861386e-01       3.282393e-02       6.076806e-02
         920       1.873622e-02       3.120372e-03       1.092866e-02       1.351586e-01       2.630838e-02       5.860570e-02
         930       1.705009e-02       2.790793e-03       1.013509e-02       1.284172e-01       2.375805e-02       5.283134e-02
         940       1.724056e-02       3.056824e-03       9.808010e-03       9.619979e-02       2.567879e-02       5.307466e-02
         950       1.483744e-02       1.441531e-03       8.185544e-03       1.327607e-01       2.123824e-02       5.040090e-02
         960       1.394472e-02       1.446074e-03       7.525564e-03       1.214593e-01       1.873968e-02       5.005184e-02
         970       1.245274e-02       1.936310e-03       7.183895e-03       8.846530e-02       1.983161e-02       4.881319e-02
         980       9.549960e-03       2.393355e-03       5.706851e-03       1.145973e-01       2.178342e-02       5.055277e-02
         990       1.638543e-02       1.676693e-03       8.726475e-03       1.130864e-01       1.934653e-02       5.440300e-02
        1000       2.289721e-02       2.798978e-03       1.299652e-02       1.211502e-01       2.008415e-02       5.405891e-02
