#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       60000       4.823525e-03       1.184219e-04       2.618950e-03       2.067564e-02       4.816506e-03       1.068945e-02
       61000       4.747719e-03       3.839763e-04       2.524775e-03       1.899816e-02       4.716206e-03       1.051674e-02
       62000       5.411712e-03       4.411141e-04       2.966313e-03       2.750509e-02       4.678246e-03       1.158556e-02
       63000       4.474885e-03       5.472394e-04       2.320192e-03       2.247197e-02       6.789298e-03       1.173475e-02
       64000       6.130451e-03       4.544788e-04       3.232720e-03       2.017567e-02       6.316533e-03       1.346758e-02
       65000       5.659530e-03       2.776217e-04       3.205880e-03       2.355232e-02       4.631414e-03       1.250821e-02
       66000       5.410356e-03       5.230170e-04       2.657867e-03       2.567965e-02       4.023657e-03       1.342373e-02
       67000       4.431225e-03       8.698536e-04       2.552534e-03       2.126131e-02       5.892342e-03       1.211873e-02
       68000       6.941038e-03       4.228180e-04       3.825623e-03       1.687052e-02       5.992527e-03       1.094002e-02
       69000       5.433907e-03       7.647969e-04       2.993946e-03       2.779277e-02       6.306932e-03       1.431039e-02
       70000       5.149344e-03       6.043191e-04       2.796491e-03       2.173009e-02       4.520866e-03       1.008953e-02
       71000       4.510051e-03       5.613682e-04       2.488686e-03       2.166088e-02       4.884302e-03       1.109599e-02
       72000       5.424539e-03       8.535174e-04       2.750594e-03       2.395992e-02       4.460276e-03       1.139821e-02
       73000       5.908926e-03       4.820136e-04       3.121601e-03       2.496075e-02       5.826132e-03       1.262065e-02
       74000       4.882478e-03       1.005765e-03       2.735997e-03       2.049872e-02       5.657150e-03       1.264815e-02
       75000       6.816927e-03       2.958821e-04       3.770734e-03       2.222911e-02       6.883456e-03       1.178600e-02
       76000       7.010280e-03       2.662474e-04       3.656239e-03       2.216980e-02       4.251420e-03       1.044491e-02
       77000       5.600406e-03       6.212103e-04       2.762764e-03       2.068461e-02       5.112110e-03       1.211305e-02
       78000       5.482750e-03       1.975158e-04       2.673156e-03       2.479138e-02       6.004896e-03       1.204209e-02
       79000       5.177225e-03       2.752668e-04       2.540361e-03       1.897524e-02       5.482151e-03       1.098484e-02
       80000       5.033786e-03       3.780983e-04       2.728720e-03       2.118035e-02       4.473684e-03       1.159435e-02
       81000       5.012029e-03       4.763481e-04       2.943652e-03       2.473207e-02       5.403905e-03       1.331337e-02
       82000       5.035109e-03       4.680933e-04       2.742001e-03       2.525014e-02       5.869080e-03       1.283202e-02
       83000       4.902709e-03       2.666167e-04       2.818226e-03       2.423465e-02       4.257109e-03       1.231696e-02
       84000       4.279106e-03       5.067479e-04       2.272148e-03       1.978699e-02       4.985250e-03       1.097169e-02
       85000       4.781715e-03       3.862177e-04       2.581301e-03       2.192493e-02       5.898033e-03       1.149329e-02
       86000       5.814724e-03       6.018205e-04       2.869794e-03       2.517501e-02       6.654781e-03       1.290678e-02
       87000       5.323652e-03       1.698659e-04       2.779454e-03       2.400115e-02       6.701782e-03       1.246459e-02
       88000       5.598580e-03       3.140186e-04       3.239841e-03       2.338019e-02       5.822492e-03       1.231566e-02
