#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
         630       1.659391e-02       1.597345e-03       9.102811e-03       1.103152e-01       1.457435e-02       5.695482e-02
         640       2.289746e-02       2.183421e-03       1.122740e-02       1.001860e-01       1.578967e-02       5.425791e-02
         650       1.881517e-02       2.371179e-03       1.084624e-02       1.157980e-01       1.632641e-02       5.564580e-02
         660       1.518618e-02       2.239083e-03       9.007894e-03       1.253350e-01       2.627817e-02       5.705344e-02
         670       1.271168e-02       1.984039e-03       6.552310e-03       1.058980e-01       2.552179e-02       5.837418e-02
         680       1.219027e-02       1.779004e-03       5.842670e-03       1.341300e-01       2.265802e-02       5.751409e-02
         690       1.554174e-02       2.312082e-03       8.317635e-03       9.762056e-02       2.403561e-02       5.151127e-02
         700       2.231373e-02       3.175529e-03       1.182883e-02       1.100543e-01       2.266656e-02       5.281108e-02
         710       2.083478e-02       3.252477e-03       1.152606e-02       1.548075e-01       2.349924e-02       5.071199e-02
         720       2.270331e-02       5.008830e-03       1.310367e-02       9.832382e-02       2.295048e-02       5.178886e-02
         730       2.376920e-02       3.160086e-03       1.358428e-02       1.314348e-01       2.746154e-02       5.146849e-02
         740       2.116380e-02       3.633539e-03       1.265055e-02       1.122032e-01       2.378807e-02       5.085055e-02
         750       2.010715e-02       2.479809e-03       1.091511e-02       1.164263e-01       1.964041e-02       5.291173e-02
         760       2.805127e-02       1.646674e-03       1.505692e-02       1.028793e-01       2.460132e-02       5.741414e-02
         770       3.011326e-02       2.340138e-03       1.599232e-02       1.133456e-01       2.628784e-02       6.156272e-02
         780       2.905910e-02       1.674374e-03       1.445406e-02       1.286607e-01       3.384098e-02       6.614627e-02
         790       2.812790e-02       2.367903e-03       1.549442e-02       1.337392e-01       3.277506e-02       6.341531e-02
         800       2.853580e-02       2.599160e-03       1.556883e-02       1.216738e-01       3.000009e-02       6.156769e-02
         810       2.993108e-02       2.820808e-03       1.468626e-02       1.157104e-01       3.280062e-02       6.367160e-02
         820       2.420620e-02       1.348205e-03       1.224612e-02       1.086026e-01       3.191471e-02       6.196561e-02
         830       1.892768e-02       1.889899e-03       9.180749e-03       1.064516e-01       2.446273e-02       5.818752e-02
         840       2.336249e-02       1.860977e-03       1.112339e-02       1.046741e-01       2.017540e-02       5.542331e-02
         850       2.148074e-02       2.981280e-03       1.029303e-02       9.404605e-02       2.669211e-02       4.987924e-02
         860       1.920258e-02       1.211830e-03       9.169227e-03       9.708663e-02       2.600134e-02       5.125359e-02
         870       1.588361e-02       3.256377e-03       7.997919e-03       1.284422e-01       2.183292e-02       5.298463e-02
         880       1.834702e-02       4.130941e-03       9.499035e-03       1.152334e-01       2.119114e-02       5.066475e-02
         890       2.408855e-02       2.983196e-03       1.165079e-02       8.171599e-02       2.478687e-02       4.903247e-02
         900       1.873372e-02       2.578012e-03       8.860013e-03       1.047967e-01       2.460912e-02       5.081461e-02
         910       1.692014e-02       1.729795e-03       8.722959e-03       1.054876e-01       2.369055e-02       5.648800e-02
         920       2.504653e-02       1.815774e-03       1.310228e-02       1.413158e-01       2.637013e-02       5.568184e-02
         930       2.895805e-02       2.039743e-03       1.605511e-02       1.296158e-01       2.328802e-02       5.435579e-02
         940       2.839283e-02       1.743903e-03       1.587068e-02       1.027190e-01       2.513295e-02       5.242304e-02
         950       2.057824e-02       2.093574e-03       1.158329e-02       8.049078e-02       2.396937e-02       4.898619e-02
         960       1.995442e-02       1.825978e-03       1.141372e-02       8.738363e-02       2.308236e-02       4.556819e-02
         970       2.475121e-02       1.806496e-03       1.323027e-02       1.030991e-01       2.517523e-02       5.052621e-02
         980       1.901667e-02       4.017836e-03       1.095795e-02       9.773403e-02       2.221835e-02       5.492536e-02
         990       1.701461e-02       2.797131e-03       9.362307e-03       1.086990e-01       2.358860e-02       5.543491e-02
        1000       1.787723e-02       2.960960e-03       9.775672e-03       1.015197e-01       2.473460e-02       5.656708e-02
