#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
         240       2.361050e-01       7.794723e-03       1.293977e-01       3.672179e-01       6.449860e-02       1.719483e-01
         250       2.367933e-01       8.034105e-03       1.290645e-01       5.679674e-01       6.302411e-02       1.975163e-01
         260       2.582409e-01       8.084502e-03       1.447983e-01       7.484191e-01       6.447589e-02       2.229943e-01
         270       3.255860e-01       9.000916e-03       1.832484e-01       5.921190e-01       8.222906e-02       2.218625e-01
         280       3.361240e-01       9.146044e-03       1.901176e-01       7.382396e-01       1.148817e-01       2.666972e-01
         290       3.472455e-01       1.142963e-02       1.915701e-01       6.588976e-01       1.139670e-01       2.534367e-01
         300       3.823236e-01       5.327636e-03       2.099964e-01       7.265264e-01       9.638979e-02       2.684201e-01
         310       3.652892e-01       3.454063e-03       2.002082e-01       7.212206e-01       1.270957e-01       2.907490e-01
         320       3.564073e-01       3.640120e-03       1.988814e-01       6.391764e-01       1.176107e-01       3.043584e-01
         330       3.769670e-01       6.020565e-03       2.120805e-01       6.158337e-01       1.537060e-01       2.997432e-01
         340       4.355756e-01       1.735421e-02       2.393833e-01       7.603249e-01       1.465158e-01       3.221368e-01
         350       5.196141e-01       1.158953e-02       2.768967e-01       9.796382e-01       1.233555e-01       3.952768e-01
         360       5.377079e-01       1.229097e-02       2.924120e-01       1.102302e+00       1.537140e-01       4.179207e-01
         370       5.305799e-01       3.788601e-03       2.985595e-01       1.034383e+00       1.238463e-01       4.036282e-01
         380       5.714859e-01       1.470392e-02       3.207354e-01       9.404049e-01       1.701010e-01       4.024141e-01
         390       6.128569e-01       1.773337e-02       3.409748e-01       8.557420e-01       1.410641e-01       4.030635e-01
         400       6.139379e-01       2.255747e-02       3.395423e-01       8.260441e-01       1.469897e-01       4.253656e-01
         410       6.164346e-01       1.102335e-02       3.357141e-01       1.682482e+00       1.532324e-01       5.021062e-01
         420       5.779547e-01       8.977005e-03       3.310380e-01       1.399132e+00       1.756444e-01       4.742382e-01
         430       5.428386e-01       1.003028e-02       3.013505e-01       7.968414e-01       2.113863e-01       4.464448e-01
         440       5.883291e-01       1.203656e-02       3.280892e-01       9.486862e-01       1.575413e-01       4.719070e-01
         450       6.336859e-01       4.819280e-03       3.549394e-01       1.420313e+00       1.384878e-01       4.735309e-01
         460       6.694661e-01       1.662752e-02       3.716403e-01       1.057796e+00       1.230105e-01       4.305897e-01
         470       6.505238e-01       7.101441e-03       3.603059e-01       1.037664e+00       1.702962e-01       4.868367e-01
         480       6.997572e-01       5.572444e-03       3.710087e-01       9.626739e-01       1.770744e-01       4.379719e-01
         490       7.529272e-01       5.954957e-03       4.074508e-01       1.618953e+00       1.654240e-01       4.849339e-01
         500       7.642921e-01       4.875456e-03       4.099741e-01       1.408629e+00       1.558077e-01       4.887848e-01
         510       7.161437e-01       1.470228e-02       3.842179e-01       1.139941e+00       1.773284e-01       4.460543e-01
         520       7.268300e-01       3.271195e-03       4.100412e-01       1.024713e+00       1.469652e-01       4.360811e-01
         530       7.473145e-01       1.254363e-02       4.215154e-01       1.952199e+00       1.858619e-01       5.090521e-01
         540       7.242667e-01       1.580624e-02       4.143907e-01       1.467125e+00       1.189461e-01       4.678663e-01
         550       6.597876e-01       1.081624e-02       3.697387e-01       1.021860e+00       1.454213e-01       4.476036e-01
         560       6.157422e-01       9.628960e-03       3.395676e-01       1.119560e+00       1.457319e-01       4.438981e-01
         570       5.854937e-01       1.537367e-02       3.220817e-01       8.649094e-01       1.557765e-01       4.139619e-01
         580       6.042799e-01       1.171052e-02       3.336621e-01       7.689842e-01       1.591287e-01       4.190954e-01
         590       6.190055e-01       1.577822e-02       3.370989e-01       8.174070e-01       1.590407e-01       4.167651e-01
         600       6.382233e-01       2.373312e-02       3.458601e-01       1.130165e+00       1.691838e-01       3.933361e-01
         610       6.268884e-01       1.543919e-02       3.443269e-01       8.258161e-01       1.731644e-01       3.942883e-01
         620       6.434027e-01       9.681809e-03       3.484955e-01       8.800432e-01       1.795535e-01       4.312442e-01
         630       6.459664e-01       1.119767e-02       3.517312e-01       1.042852e+00       1.792965e-01       4.367473e-01
         640       6.023997e-01       8.070126e-03       3.337718e-01       8.323332e-01       1.832594e-01       3.522951e-01
         650       5.891622e-01       1.179192e-02       3.099192e-01       8.138889e-01       1.576890e-01       3.751762e-01
         660       5.475900e-01       5.063708e-03       2.933282e-01       8.629718e-01       1.725369e-01       3.959158e-01
         670       5.108507e-01       1.155093e-02       2.900640e-01       7.214641e-01       1.201517e-01       3.466741e-01
         680       4.826557e-01       1.210041e-02       2.706579e-01       9.096263e-01       1.645196e-01       3.858528e-01
         690       4.851159e-01       2.058036e-02       2.762616e-01       1.017070e+00       1.336630e-01       3.879850e-01
         700       5.107169e-01       1.353550e-02       2.916397e-01       7.103936e-01       1.390661e-01       3.533788e-01
         710       5.217081e-01       1.599700e-02       2.966681e-01       9.320854e-01       1.065358e-01       3.752826e-01
         720       5.222738e-01       1.962757e-02       2.979325e-01       5.569622e-01       1.026328e-01       3.219101e-01
         730       5.669593e-01       1.342500e-02       3.185049e-01       6.641991e-01       1.208684e-01       3.483402e-01
         740       6.179466e-01       7.621606e-03       3.427970e-01       1.206583e+00       1.274830e-01       3.638119e-01
         750       6.293710e-01       2.309488e-02       3.600704e-01       1.076101e+00       1.510929e-01       4.376899e-01
         760       6.787267e-01       3.701196e-02       3.809066e-01       1.096317e+00       1.538051e-01       4.305516e-01
         770       7.404563e-01       2.238246e-02       4.110627e-01       8.039173e-01       1.434563e-01       4.038541e-01
         780       7.679621e-01       1.283508e-02       4.243903e-01       9.936005e-01       1.372856e-01       3.825542e-01
         790       7.513593e-01       1.533848e-02       4.105371e-01       8.028439e-01       1.878741e-01       3.823607e-01
         800       7.626077e-01       1.361453e-02       4.258281e-01       1.173654e+00       1.004447e-01       4.073017e-01
         810       7.833379e-01       2.458141e-02       4.417790e-01       1.232233e+00       1.219844e-01       4.366240e-01
         820       7.728788e-01       2.187231e-02       4.326821e-01       1.243667e+00       1.143954e-01       4.214001e-01
         830       7.413366e-01       1.992434e-02       4.202782e-01       9.765498e-01       1.630119e-01       3.917843e-01
         840       7.360977e-01       1.144952e-02       4.145185e-01       7.952796e-01       1.740093e-01       3.642204e-01
         850       7.617768e-01       1.232507e-02       4.265947e-01       1.121486e+00       1.390299e-01       3.802218e-01
         860       7.591275e-01       9.989596e-03       4.229413e-01       1.535582e+00       1.645766e-01       4.108752e-01
         870       7.258497e-01       1.012619e-02       4.094543e-01       1.046557e+00       1.822731e-01       3.921173e-01
         880       7.388063e-01       1.215983e-02       4.135237e-01       8.449573e-01       1.668323e-01       3.862080e-01
         890       7.432272e-01       2.443227e-02       4.094314e-01       1.032688e+00       1.630381e-01       3.845398e-01
         900       7.484925e-01       1.705730e-02       4.121523e-01       1.042454e+00       1.674905e-01       4.150050e-01
         910       7.567872e-01       2.158449e-02       4.214136e-01       9.405239e-01       1.624771e-01       4.178061e-01
         920       7.403186e-01       2.813393e-02       4.166721e-01       1.484753e+00       1.657790e-01       4.071780e-01
         930       7.418728e-01       1.998739e-02       4.105727e-01       7.722144e-01       1.223366e-01       3.970395e-01
         940       7.503104e-01       2.953242e-02       4.088400e-01       1.127726e+00       1.830025e-01       4.012551e-01
         950       7.333804e-01       2.040684e-02       4.076260e-01       8.545646e-01       1.010460e-01       3.736830e-01
         960       7.358898e-01       2.863705e-02       4.183817e-01       9.026326e-01       8.286621e-02       4.183901e-01
         970       7.301756e-01       2.452998e-02       4.214911e-01       1.104234e+00       1.372645e-01       4.460027e-01
         980       7.289288e-01       2.349918e-02       4.194542e-01       8.977676e-01       1.485319e-01       4.146449e-01
         990       7.131436e-01       4.139227e-03       4.033213e-01       9.086293e-01       1.950582e-01       3.978792e-01
        1000       6.780608e-01       9.817025e-03       3.827720e-01       1.007143e+00       1.605058e-01       3.941193e-01
