#! FIELDS es.morethan file.free der_es.morethan
#! SET min_es.morethan -3.222
#! SET max_es.morethan 219.392
#! SET nbins_es.morethan  631
#! SET periodic_es.morethan false
   -3.222000000   -0.000000000   -0.000000000
   -2.868644444   -0.000000000   -0.000000000
   -2.515288889   -0.000000000   -0.000000000
   -2.161933333   -0.128030410   -0.743254473
   -1.808577778   -0.638899347   -2.801512131
   -1.455222222   -2.568049704   -8.882004567
   -1.101866667   -7.790544911  -21.921725554
   -0.748511111  -19.577151758  -47.125498293
   -0.395155556  -43.045626376  -88.606946315
   -0.041800000  -84.541582378 -148.588325665
    0.311555556 -149.454281749 -219.669621319
    0.664911111 -239.648094371 -289.118407346
    1.018266667 -351.190484063 -336.541436270
    1.371622222 -473.089476155 -346.438430477
    1.724977778 -591.233249080 -316.281759022
    2.078333333 -692.988231330 -257.150655940
    2.431688889 -772.281111612 -191.921296861
    2.785044444 -830.494783574 -140.342314360
    3.138400000 -874.192140995 -110.894461616
    3.491755556 -911.456817149 -103.406099423
    3.845111111 -948.640860497 -108.839637616
    4.198466667 -988.723303381 -118.273264697
    4.551822222 -1032.212016273 -127.057591143
    4.905177778 -1077.883736215 -129.866142012
    5.258533333 -1122.851960288 -123.505033879
    5.611888889 -1163.688661357 -106.108052193
    5.965244444 -1197.420079203  -84.358643756
    6.318600000 -1224.504178354  -70.330740882
    6.671955556 -1248.540770854  -68.112811202
    7.025311111 -1273.777158036  -75.361928391
    7.378666667 -1301.862328545  -82.856020514
    7.732022222 -1331.424591146  -82.504518897
    8.085377778 -1358.319525134  -67.852402827
    8.438733333 -1379.143620493  -50.533683373
    8.792088889 -1394.516176950  -38.454093499
    9.145444444 -1407.616476070  -38.426650522
    9.498800000 -1422.599026632  -46.117072736
    9.852155556 -1440.471050508  -53.503964316
   10.205511111 -1460.541225888  -59.185953284
   10.558866667 -1481.792848985  -61.151147126
   10.912222222 -1503.187203352  -59.903576123
   11.265577778 -1523.302678334  -53.643544710
   11.618933333 -1540.558015754  -43.637842656
   11.972288889 -1553.965872436  -31.685007384
   12.325644444 -1562.894341114  -19.618386299
   12.679000000 -1567.840570839  -10.488050913
   13.032355556 -1571.096737299   -8.955092783
   13.385711111 -1575.436592357  -15.224343369
   13.739066667 -1582.300412084  -23.650630790
   14.092422222 -1591.219695447  -26.507542961
   14.445777778 -1600.254475926  -23.921015739
   14.799133333 -1607.089616920  -14.706980371
   15.152488889 -1610.256191205   -3.964414796
   15.505844444 -1610.470347328    2.095074259
   15.859200000 -1609.514408847    1.956691057
   16.212555556 -1609.363400903   -1.894240208
   16.565911111 -1611.176068982   -7.620099470
   16.919266667 -1614.521234553  -11.089899819
   17.272622222 -1619.099225075  -13.340892171
   17.625977778 -1623.493277328  -11.583638609
   17.979333333 -1627.238441863   -9.309380819
   18.332688889 -1629.861072316   -5.545871171
   18.686044444 -1630.984976680   -1.352012933
   19.039400000 -1630.709475651    3.241110485
   19.392755556 -1629.306176003    3.394968494
   19.746111111 -1629.008579334   -3.961373320
   20.099466667 -1631.999972112  -13.745468182
   20.452822222 -1638.392819549  -20.757875384
   20.806177778 -1645.981877666  -20.610826829
   21.159533333 -1652.062793404  -13.504653095
   21.512888889 -1655.354603226   -5.299064678
   21.866244444 -1656.413952294   -1.421053075
   22.219600000 -1656.306076823    2.058997104
   22.572955556 -1654.946265041    6.725067084
   22.926311111 -1651.452641190   13.052727970
   23.279666667 -1645.443251329   19.672440885
   23.633022222 -1638.109856050   21.326652001
   23.986377778 -1631.191152511   16.745359166
   24.339733333 -1626.383441695   11.425935043
