#! FIELDS es.morethan file.free der_es.morethan
#! SET min_es.morethan -3.222
#! SET max_es.morethan 219.392
#! SET nbins_es.morethan  631
#! SET periodic_es.morethan false
   -3.222000000   -0.000000000   -0.000000000
   -2.868644444   -0.000000000   -0.000000000
   -2.515288889   -0.000000000   -0.000000000
   -2.161933333   -0.128030410   -0.743254473
   -1.808577778   -0.638899347   -2.801512131
   -1.455222222   -2.568049704   -8.882004567
   -1.101866667   -7.790544911  -21.921725554
   -0.748511111  -19.676061728  -47.685909005
   -0.395155556  -43.485330269  -90.104939432
   -0.041800000  -85.901250820 -152.547289409
    0.311555556 -152.950426270 -228.334754365
    0.664911111 -247.443868325 -305.306956019
    1.018266667 -366.542684758 -363.530594781
    1.371622222 -500.180155936 -386.052167394
    1.724977778 -634.439999273 -367.443043733
    2.078333333 -755.824474795 -316.239172753
    2.431688889 -856.443453108 -252.391359493
    2.785044444 -935.290100222 -195.780496356
    3.138400000 -996.926790817 -156.402402606
    3.491755556 -1048.153984376 -136.761396957
    3.845111111 -1095.086221166 -130.671110386
    4.198466667 -1141.082411330 -130.121191306
    4.551822222 -1187.273305662 -130.748802347
    4.905177778 -1233.119438837 -127.659594535
    5.258533333 -1276.804133156 -119.223848727
    5.611888889 -1316.536021575 -105.256816995
    5.965244444 -1351.233001498  -91.121298312
    6.318600000 -1382.152398471  -84.558167893
    6.671955556 -1411.685718989  -83.685660079
    7.025311111 -1441.223530635  -82.564310155
    7.378666667 -1469.263631298  -74.898266772
    7.732022222 -1493.512533651  -61.462980608
    8.085377778 -1512.146435186  -44.177960851
    8.438733333 -1526.029692519  -36.812633962
    8.792088889 -1539.533870009  -42.177672266
    9.145444444 -1557.111169303  -58.958068025
    9.498800000 -1580.968817015  -73.954391019
    9.852155556 -1608.176497028  -76.593589224
   10.205511111 -1634.080719999  -67.931531434
   10.558866667 -1655.303698955  -52.305018354
   10.912222222 -1671.017316685  -37.723784862
   11.265577778 -1682.339183372  -27.582580294
   11.618933333 -1691.188373797  -23.495139525
   11.972288889 -1699.623606205  -24.174001409
   12.325644444 -1708.215167953  -24.868698277
   12.679000000 -1716.643168699  -23.928549563
   13.032355556 -1724.961178817  -23.110994501
   13.385711111 -1733.631237508  -24.838546457
   13.739066667 -1742.800081667  -27.417661368
   14.092422222 -1752.161959298  -25.930718981
   14.445777778 -1760.796002325  -23.034913929
   14.799133333 -1768.084567555  -18.659840448
   15.152488889 -1773.886211471  -15.115446389
   15.505844444 -1779.361738623  -16.294763515
   15.859200000 -1785.916228182  -21.303453793
   16.212555556 -1794.190167676  -25.207421795
   16.565911111 -1803.343207234  -25.019373171
   16.919266667 -1811.183534076  -18.837701101
   17.272622222 -1816.919501118  -12.819528216
   17.625977778 -1820.309245379   -7.506055124
   17.979333333 -1822.858132424   -7.587841115
   18.332688889 -1825.785111498   -9.088190077
   18.686044444 -1828.995337734   -9.183310052
   19.039400000 -1831.753497193   -5.440286930
   19.392755556 -1833.216142889   -4.229373253
   19.746111111 -1835.489911230  -11.049109520
   20.099466667 -1841.007314557  -20.959852645
   20.452822222 -1849.567004274  -24.949729175
   20.806177778 -1857.407316154  -17.280786163
   21.159533333 -1860.285616751    1.549203934
   21.512888889 -1856.420021196   19.253079709
   21.866244444 -1848.243931984   25.091892486
   22.219600000 -1839.722796443   21.587917924
   22.572955556 -1833.828857874   11.884090641
   22.926311111 -1831.457042302    1.846190147
   23.279666667 -1831.889171800   -4.709212983
   23.633022222 -1834.511985958   -9.463098676
   23.986377778 -1838.594995939  -13.609788415
   24.339733333 -1843.615344025  -13.229470699
