#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
        7000       2.199826e-02       6.644355e-04       1.204079e-02       1.003639e-01       1.799482e-02       4.273995e-02
        8000       2.093616e-02       6.235444e-04       1.174176e-02       1.238215e-01       1.631145e-02       4.696441e-02
        9000       1.965763e-02       1.416961e-03       1.084722e-02       8.278123e-02       1.657488e-02       4.182863e-02
       10000       1.693373e-02       4.860752e-04       9.191361e-03       7.898355e-02       1.308190e-02       3.760465e-02
       11000       1.694877e-02       1.018915e-03       9.325361e-03       8.000066e-02       1.322337e-02       3.780694e-02
       12000       1.710953e-02       1.339670e-03       9.353779e-03       7.817644e-02       1.278137e-02       3.312904e-02
       13000       2.054786e-02       4.277077e-04       1.068326e-02       8.503136e-02       1.612805e-02       4.209041e-02
       14000       1.871679e-02       1.628631e-03       1.022291e-02       8.946231e-02       1.424976e-02       3.962083e-02
       15000       1.609083e-02       1.672164e-03       8.543989e-03       8.036529e-02       1.461456e-02       3.470556e-02
       16000       1.532274e-02       3.396532e-04       8.495412e-03       6.414411e-02       1.610479e-02       3.399670e-02
       17000       1.648479e-02       5.127032e-04       8.917464e-03       8.063492e-02       1.576757e-02       3.857236e-02
       18000       1.739250e-02       7.096303e-04       9.298072e-03       9.856755e-02       1.699482e-02       4.265430e-02
       19000       2.210514e-02       1.420836e-03       1.206775e-02       1.005079e-01       2.186601e-02       4.410915e-02
       20000       2.464610e-02       1.676788e-03       1.367604e-02       1.054907e-01       1.916382e-02       4.939607e-02
       21000       2.768236e-02       1.280485e-03       1.490963e-02       1.061963e-01       1.786809e-02       4.746738e-02
       22000       2.422231e-02       1.442031e-03       1.277543e-02       1.108287e-01       1.060147e-02       4.003160e-02
       23000       2.219616e-02       1.107836e-03       1.157402e-02       1.020219e-01       1.598865e-02       4.233610e-02
       24000       1.656191e-02       1.704776e-03       7.585832e-03       6.280624e-02       1.345484e-02       3.425809e-02
       25000       2.084509e-02       1.353010e-03       1.131224e-02       8.948596e-02       1.861473e-02       4.283007e-02
       26000       2.614277e-02       1.567172e-03       1.414427e-02       1.008379e-01       1.655363e-02       4.690071e-02
       27000       2.500772e-02       1.128936e-03       1.350149e-02       1.216597e-01       1.831564e-02       4.943465e-02
       28000       2.021564e-02       1.042895e-03       1.128492e-02       9.919944e-02       1.497214e-02       3.930719e-02
       29000       1.781215e-02       3.326391e-04       9.999258e-03       7.856178e-02       1.629004e-02       3.997719e-02
       30000       2.137707e-02       7.755962e-04       1.146737e-02       9.731099e-02       1.328902e-02       4.434495e-02
       31000       1.354201e-02       9.028860e-04       7.352687e-03       6.661660e-02       1.362314e-02       3.477826e-02
       32000       1.978152e-02       7.996128e-04       1.046323e-02       7.294635e-02       1.637656e-02       3.847688e-02
       33000       2.171547e-02       9.427297e-04       1.185609e-02       9.881093e-02       1.699146e-02       4.540793e-02
       34000       2.089144e-02       1.022497e-03       1.117569e-02       7.599352e-02       1.368695e-02       3.952094e-02
       35000       1.013640e-02       8.617389e-04       5.752406e-03       6.919096e-02       1.168913e-02       3.232067e-02
       36000       1.776154e-02       5.153807e-04       9.935211e-03       6.667623e-02       1.395920e-02       3.070352e-02
       37000       1.495199e-02       3.527425e-04       8.354895e-03       7.284681e-02       1.325052e-02       3.758698e-02
       38000       2.863116e-02       8.913650e-04       1.506297e-02       1.014805e-01       1.618819e-02       4.634445e-02
       39000       2.577777e-02       1.334993e-03       1.452039e-02       1.043633e-01       1.900095e-02       4.696238e-02
       40000       2.816048e-02       1.828408e-03       1.536344e-02       9.214117e-02       1.782505e-02       4.419853e-02
       41000       2.752487e-02       1.411201e-03       1.503876e-02       1.294014e-01       1.638726e-02       4.800245e-02
       42000       2.229622e-02       1.720403e-03       1.207943e-02       1.101487e-01       1.780808e-02       4.830164e-02
       43000       2.199234e-02       1.400875e-03       1.180598e-02       1.243320e-01       1.886281e-02       4.470377e-02
       44000       2.568526e-02       4.934776e-04       1.420251e-02       1.049658e-01       1.785758e-02       4.829908e-02
       45000       3.090526e-02       1.183626e-03       1.551868e-02       9.189058e-02       2.140152e-02       4.946922e-02
       46000       2.235262e-02       1.529147e-03       1.223244e-02       1.089408e-01       1.471382e-02       4.996243e-02
