#! FIELDS es.morethan file.free der_es.morethan
#! SET min_es.morethan -3.222
#! SET max_es.morethan 219.392
#! SET nbins_es.morethan  631
#! SET periodic_es.morethan false
   -3.222000000   -0.000000000   -0.000000000
   -2.868644444   -0.000000000   -0.000000000
   -2.515288889   -0.000000000   -0.000000000
   -2.161933333   -0.000000000   -0.000000000
   -1.808577778   -0.000000000   -0.000000000
   -1.455222222   -0.000000000   -0.000000000
   -1.101866667   -0.000000000   -0.000000000
   -0.748511111   -0.000000000   -0.000000000
   -0.395155556   -0.145775035   -0.820091757
   -0.041800000   -0.861957762   -3.228860661
    0.311555556   -2.840908833   -8.566178161
    0.664911111   -7.558236160  -19.869308381
    1.018266667  -17.632756736  -38.622665914
    1.371622222  -35.908641306  -66.557797805
    1.724977778  -65.633063673 -102.706979585
    2.078333333 -108.548100745 -140.268263308
    2.431688889 -164.145860832 -172.512216378
    2.785044444 -228.923002348 -191.797897127
    3.138400000 -297.813039332 -195.896626894
    3.491755556 -366.067862506 -189.081121804
    3.845111111 -430.457354363 -174.916898214
    4.198466667 -489.095415054 -156.596682856
    4.551822222 -540.861759519 -135.675294029
    4.905177778 -584.804343331 -112.956191662
    5.258533333 -620.874400252  -92.327768626
    5.611888889 -650.820282680  -78.898340614
    5.965244444 -677.908454981  -75.762255615
    6.318600000 -705.573782702  -80.933214984
    6.671955556 -734.991676065  -84.754840128
    7.025311111 -764.434525288  -80.498426275
    7.378666667 -791.339522968  -71.336539577
    7.732022222 -815.064287299  -64.410252971
    8.085377778 -837.199192206  -61.901334280
    8.438733333 -859.745474928  -66.552923778
    8.792088889 -883.898565101  -69.350442225
    9.145444444 -907.842178735  -65.600690950
    9.498800000 -929.299024385  -54.059167251
    9.852155556 -945.894282154  -39.611017766
   10.205511111 -958.275274191  -31.729395098
   10.558866667 -969.138463586  -31.238561182
   10.912222222 -980.995129326  -37.291432339
   11.265577778 -995.318947071  -44.239872587
   11.618933333 -1012.190447450  -51.421846827
   11.972288889 -1031.776717290  -58.511937326
   12.325644444 -1053.017738018  -61.790648099
   12.679000000 -1074.298201821  -58.472105589
   13.032355556 -1093.454443337  -48.813141406
   13.385711111 -1108.775134155  -36.541706278
   13.739066667 -1119.727694031  -26.145111079
   14.092422222 -1127.353177084  -18.402393040
   14.445777778 -1133.369293747  -16.373005532
   14.799133333 -1138.947101573  -16.439151392
   15.152488889 -1145.147921452  -19.202728626
   15.505844444 -1153.414910635  -27.945568921
   15.859200000 -1165.157552462  -38.250727644
   16.212555556 -1179.803156254  -43.311932386
   16.565911111 -1194.597130853  -37.642508436
   16.919266667 -1205.096341821  -20.595880193
   17.272622222 -1209.014100122   -0.818549011
   17.625977778 -1206.034118879   15.580724757
   17.979333333 -1199.817166952   17.323946922
   18.332688889 -1194.887144473    8.797790723
   18.686044444 -1194.057892140   -4.483622098
   19.039400000 -1197.493719329  -13.034172349
   19.392755556 -1202.527364395  -15.313771922
   19.746111111 -1207.392381991  -12.510627369
   20.099466667 -1210.610865783   -5.883781986
   20.452822222 -1211.273517149    2.585637413
   20.806177778 -1209.255614320    8.595643339
   21.159533333 -1205.695476558   10.272831306
   21.512888889 -1202.830039421    5.310889113
   21.866244444 -1202.518569682   -4.107541596
   22.219600000 -1205.388323318  -11.285322892
   22.572955556 -1210.278963897  -14.903589576
   22.926311111 -1215.675868742  -15.616815198
   23.279666667 -1221.046330833  -15.330266224
   23.633022222 -1226.503729223  -14.568202996
   23.986377778 -1230.761986102   -8.641334258
   24.339733333 -1231.517699223    5.962081797
   24.693088889 -1226.460604835   22.397245392
