#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
         210       1.376903e-02       1.356524e-03       7.323338e-03       2.011739e-01       3.196353e-02       9.277553e-02
         220       1.804782e-02       2.619283e-03       1.121790e-02       2.431574e-01       3.664412e-02       1.016536e-01
         230       5.294685e-02       5.469354e-03       2.882128e-02       1.913972e-01       2.579120e-02       9.851987e-02
         240       8.560902e-02       2.434802e-03       4.684066e-02       2.013196e-01       2.958117e-02       1.018570e-01
         250       1.021328e-01       4.011454e-03       5.645925e-02       2.556738e-01       4.552947e-02       1.070561e-01
         260       1.194413e-01       4.163570e-03       6.572243e-02       3.079615e-01       4.020683e-02       1.186579e-01
         270       1.368036e-01       7.668037e-03       7.698083e-02       3.326444e-01       3.876118e-02       1.268325e-01
         280       1.769550e-01       6.358422e-03       1.005636e-01       2.564607e-01       5.142486e-02       1.383015e-01
         290       2.293104e-01       6.434986e-03       1.300360e-01       4.162330e-01       5.957029e-02       1.628561e-01
         300       2.527915e-01       5.908475e-03       1.435284e-01       4.664464e-01       7.702224e-02       1.788768e-01
         310       2.587181e-01       5.383580e-03       1.389888e-01       4.242176e-01       7.163334e-02       1.937320e-01
         320       2.506614e-01       4.725045e-03       1.345558e-01       3.449278e-01       8.081543e-02       1.943813e-01
         330       2.400614e-01       9.119826e-03       1.371861e-01       8.388621e-01       8.655821e-02       2.287381e-01
         340       2.629419e-01       3.290693e-03       1.451064e-01       8.425111e-01       6.761577e-02       2.249922e-01
         350       3.214197e-01       4.014095e-03       1.733262e-01       5.193391e-01       1.083235e-01       2.178629e-01
         360       3.742221e-01       1.431178e-03       2.029003e-01       8.342731e-01       1.072895e-01       2.713292e-01
         370       3.685328e-01       1.278003e-02       2.064690e-01       6.217241e-01       8.943010e-02       2.713892e-01
         380       3.770113e-01       1.071975e-02       2.161700e-01       4.861941e-01       1.166161e-01       2.604553e-01
         390       4.423755e-01       9.733906e-03       2.450817e-01       8.948403e-01       1.477328e-01       2.994141e-01
         400       4.394411e-01       8.772169e-03       2.402884e-01       9.067774e-01       1.182301e-01       2.991529e-01
         410       3.681374e-01       1.824825e-02       2.037349e-01       6.117689e-01       1.031586e-01       2.924095e-01
         420       3.060767e-01       1.278947e-02       1.724406e-01       6.256438e-01       1.098948e-01       2.880240e-01
         430       3.081313e-01       4.577231e-03       1.708845e-01       6.072774e-01       1.422614e-01       2.732925e-01
         440       3.237061e-01       8.589904e-03       1.822607e-01       5.104608e-01       1.052373e-01       2.737020e-01
         450       3.513103e-01       1.085577e-02       1.939535e-01       6.903290e-01       1.250724e-01       3.088137e-01
         460       4.165445e-01       1.139170e-02       2.276201e-01       6.565329e-01       1.465362e-01       3.140383e-01
         470       4.301363e-01       1.734092e-02       2.366783e-01       5.806928e-01       1.042313e-01       2.879204e-01
         480       4.096873e-01       2.621995e-02       2.279552e-01       1.061929e+00       9.814415e-02       3.155968e-01
         490       4.182082e-01       1.419301e-02       2.340861e-01       8.441993e-01       9.830633e-02       3.247284e-01
         500       4.277868e-01       1.184893e-02       2.446469e-01       8.560042e-01       1.242103e-01       3.222839e-01
         510       3.938446e-01       1.243200e-02       2.184692e-01       8.847871e-01       1.076247e-01       3.306754e-01
         520       3.504531e-01       1.235279e-02       1.985434e-01       6.393661e-01       1.128756e-01       3.085779e-01
         530       4.034689e-01       1.668730e-02       2.308887e-01       7.051449e-01       1.049842e-01       3.031486e-01
         540       4.609296e-01       2.210101e-02       2.588222e-01       9.430517e-01       1.077535e-01       3.422590e-01
         550       4.775462e-01       1.696906e-02       2.653838e-01       8.908777e-01       1.170400e-01       3.445624e-01
         560       4.806628e-01       1.472668e-02       2.746179e-01       8.271900e-01       1.011886e-01       3.322296e-01
         570       4.316861e-01       2.225361e-02       2.488659e-01       1.053649e+00       1.138693e-01       3.390115e-01
         580       4.182327e-01       1.331700e-02       2.340343e-01       8.785393e-01       9.319484e-02       3.488718e-01
         590       4.251545e-01       9.147131e-03       2.281826e-01       7.123486e-01       1.660493e-01       3.422969e-01
         600       4.454397e-01       1.695785e-02       2.358610e-01       9.109605e-01       1.512862e-01       3.660575e-01
         610       4.743217e-01       1.631796e-02       2.525831e-01       9.024061e-01       1.612534e-01       3.862636e-01
         620       4.682453e-01       1.756901e-02       2.576921e-01       1.170016e+00       1.227617e-01       3.710071e-01
         630       4.680263e-01       1.617657e-02       2.600331e-01       1.288781e+00       1.331853e-01       3.698102e-01
         640       4.601978e-01       5.883277e-03       2.573030e-01       7.207539e-01       1.324342e-01       3.518543e-01
         650       5.390911e-01       1.785563e-02       2.996591e-01       1.338104e+00       1.571936e-01       3.962150e-01
         660       5.903864e-01       1.563158e-02       3.252512e-01       1.234123e+00       1.417964e-01       3.730935e-01
         670       5.360876e-01       1.049327e-02       3.020747e-01       7.467609e-01       1.323868e-01       3.683976e-01
         680       4.933177e-01       1.245225e-02       2.715975e-01       7.085507e-01       1.556550e-01       3.737222e-01
         690       5.014406e-01       8.434236e-03       2.738995e-01       1.009716e+00       1.676072e-01       3.370632e-01
         700       5.101757e-01       1.487436e-02       2.861818e-01       1.247507e+00       9.873597e-02       3.688928e-01
         710       5.798785e-01       1.523866e-02       3.265146e-01       1.066093e+00       1.317661e-01       3.927478e-01
         720       6.210795e-01       1.226743e-02       3.400686e-01       6.971730e-01       1.208531e-01       3.461076e-01
         730       5.990659e-01       1.797084e-02       3.300059e-01       8.974570e-01       1.204353e-01       3.544048e-01
         740       5.859232e-01       1.446911e-02       3.309504e-01       6.924270e-01       1.183060e-01       3.471489e-01
         750       5.985336e-01       8.090894e-03       3.367974e-01       8.032062e-01       1.544278e-01       3.508948e-01
         760       6.022388e-01       1.647815e-02       3.323266e-01       1.150682e+00       1.460207e-01       3.976702e-01
         770       5.799709e-01       1.039372e-02       3.229933e-01       7.126722e-01       1.181165e-01       3.725225e-01
         780       5.777006e-01       1.674069e-02       3.132801e-01       1.239739e+00       1.531868e-01       3.807951e-01
         790       5.843128e-01       2.022487e-02       3.188237e-01       8.506991e-01       1.869951e-01       4.005081e-01
         800       5.626528e-01       2.203182e-02       3.178776e-01       7.125939e-01       1.220678e-01       3.642674e-01
         810       5.637235e-01       1.993310e-02       3.099184e-01       1.009766e+00       1.537223e-01       3.645224e-01
         820       5.705016e-01       1.926266e-02       3.133530e-01       9.890958e-01       1.581367e-01       3.632340e-01
         830       5.697024e-01       2.308702e-02       3.165950e-01       9.215225e-01       1.332819e-01       3.414533e-01
         840       5.548570e-01       1.932673e-02       3.096934e-01       9.433304e-01       1.634019e-01       3.181158e-01
         850       5.411484e-01       2.344012e-02       3.011609e-01       6.270047e-01       1.561306e-01       3.332917e-01
         860       5.852826e-01       3.220167e-02       3.207712e-01       7.926136e-01       1.364056e-01       3.680552e-01
         870       6.144679e-01       1.115053e-02       3.352262e-01       8.514154e-01       1.414368e-01       3.592631e-01
         880       5.963053e-01       3.029521e-02       3.334339e-01       1.229093e+00       1.312693e-01       3.893385e-01
         890       6.209974e-01       2.954607e-02       3.462607e-01       5.888611e-01       1.314481e-01       3.376630e-01
         900       6.356512e-01       1.448692e-02       3.558452e-01       1.037457e+00       1.609788e-01       3.467800e-01
         910       6.546127e-01       1.110897e-02       3.692583e-01       9.111252e-01       1.460440e-01       3.767037e-01
         920       6.647920e-01       1.706027e-02       3.802006e-01       1.063669e+00       1.472362e-01       3.889148e-01
         930       6.722231e-01       1.413325e-02       3.850308e-01       8.561484e-01       1.354489e-01       3.565368e-01
         940       6.677277e-01       2.398404e-02       3.843721e-01       1.093153e+00       1.426339e-01       3.712233e-01
         950       6.548047e-01       8.562897e-03       3.726958e-01       9.314369e-01       1.729321e-01       4.081855e-01
         960       6.466175e-01       1.451080e-02       3.657283e-01       9.796552e-01       1.768716e-01       3.921624e-01
         970       6.495976e-01       8.527241e-03       3.697327e-01       6.626077e-01       2.072526e-01       3.985383e-01
         980       6.534800e-01       6.844902e-03       3.741017e-01       1.005332e+00       1.634868e-01       4.187793e-01
         990       6.747814e-01       1.663373e-02       3.867028e-01       1.056272e+00       1.577823e-01       4.348591e-01
        1000       6.816608e-01       1.682602e-02       3.885665e-01       9.551551e-01       1.368594e-01       4.292772e-01
