#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
        2650       1.746120e-01       1.815750e-02       8.033217e-02       8.085437e-01       1.683521e-01       3.320830e-01
        2700       1.818943e-01       1.840035e-02       8.858156e-02       8.010411e-01       1.474478e-01       3.940755e-01
        2750       1.531994e-01       1.647423e-02       7.991883e-02       6.682568e-01       1.329535e-01       3.696040e-01
        2800       2.187880e-01       1.000652e-02       1.047461e-01       6.681802e-01       1.917245e-01       3.650979e-01
        2850       1.917430e-01       1.423676e-02       9.809438e-02       7.214067e-01       2.230081e-01       4.075083e-01
        2900       1.548090e-01       2.720639e-02       8.911228e-02       1.118918e+00       1.139758e-01       4.385099e-01
        2950       1.382197e-01       1.387040e-02       7.452813e-02       7.729464e-01       2.130987e-01       4.130138e-01
        3000       1.395928e-01       1.586211e-02       6.733767e-02       1.300694e+00       1.283260e-01       4.655681e-01
        3050       1.731661e-01       1.413797e-02       9.330578e-02       7.731231e-01       2.034163e-01       4.195295e-01
        3100       1.539404e-01       2.277505e-02       9.044534e-02       9.476606e-01       1.855683e-01       4.367444e-01
        3150       1.405155e-01       1.426191e-02       6.171640e-02       8.174085e-01       1.442709e-01       3.794649e-01
        3200       1.272990e-01       1.574807e-02       6.298137e-02       1.965170e+00       1.042653e-01       4.285317e-01
        3250       1.635706e-01       2.018894e-02       8.615051e-02       1.075727e+00       1.802188e-01       4.388270e-01
        3300       1.012429e-01       5.392739e-03       5.709112e-02       1.007542e+00       1.951885e-01       4.495625e-01
        3350       1.482446e-01       6.886393e-03       7.334082e-02       9.475494e-01       8.384924e-02       4.277678e-01
        3400       9.648566e-02       1.748860e-02       6.142647e-02       1.244683e+00       1.695960e-01       4.266274e-01
        3450       1.290538e-01       8.741559e-03       7.220358e-02       7.353821e-01       1.475485e-01       4.315859e-01
        3500       1.319236e-01       1.129985e-02       5.304436e-02       7.508890e-01       1.256990e-01       4.159853e-01
        3550       1.254013e-01       1.720477e-02       6.381974e-02       7.487545e-01       2.050667e-01       4.641985e-01
        3600       1.813494e-01       1.606487e-02       9.660215e-02       1.494321e+00       1.559153e-01       4.909280e-01
        3650       1.216119e-01       1.414769e-02       5.956814e-02       7.953257e-01       1.494653e-01       4.427977e-01
        3700       8.992032e-02       1.235908e-02       4.682669e-02       9.218865e-01       1.348995e-01       4.416842e-01
        3750       1.323132e-01       1.000967e-02       7.130390e-02       1.020875e+00       1.753862e-01       4.850703e-01
        3800       1.664413e-01       1.997425e-02       7.036568e-02       2.064158e+00       1.306696e-01       5.318460e-01
        3850       1.501204e-01       1.922696e-02       7.285001e-02       9.412622e-01       2.322281e-01       4.695986e-01
        3900       1.167973e-01       1.968170e-02       4.828855e-02       7.846369e-01       2.109936e-01       4.833183e-01
        3950       1.134239e-01       1.690081e-02       5.629333e-02       1.119574e+00       1.615584e-01       4.746868e-01
        4000       1.628241e-01       2.381315e-02       7.643293e-02       1.094019e+00       2.314564e-01       5.251336e-01
        4050       1.438213e-01       2.199598e-02       6.651875e-02       1.034464e+00       1.621723e-01       5.125249e-01
        4100       9.657015e-02       1.849175e-02       4.964518e-02       9.608686e-01       2.784064e-01       5.439291e-01
        4150       1.855571e-01       2.337097e-02       9.693275e-02       9.980432e-01       2.094723e-01       5.233434e-01
        4200       5.950837e-02       2.027566e-02       4.221090e-02       9.547054e-01       2.534858e-01       4.990180e-01
        4250       1.078281e-01       3.052925e-02       6.797294e-02       1.159357e+00       3.114432e-01       5.894152e-01
        4300       2.997273e-01       3.528982e-02       1.607078e-01       1.239489e+00       2.280298e-02       6.709972e-01
